source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[cell subclass]	characteristics[activation encounter]	characteristics[activation state]	characteristics[individual]	characteristics[biological replicate]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[developmental stage]	characteristics[disease]	characteristics[depletion]	characteristics[sampling time]	assay name	Technology type	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[technical replicate]	comment[fractionation method]	comment[label]	comment[cleavage agent details]	comment[instrument]	comment[MS2 mass analyzer]	comment[separation]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism part]
PXD004352-Sample-312	Homo sapiens	blood	"dendritic cell, human"	"plasmacytoid dendritic cell, human"	not applicable	steady-state	2	2	not available	not available	not available	not available	normal	no depletion	not applicable	pDC_02steady-state.raw	proteomic profiling by mass spectrometry	pDC_02steady-state.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/pDC_02steady-state.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"plasmacytoid dendritic cell, human"
PXD004352-Sample-313	Homo sapiens	blood	"dendritic cell, human"	"plasmacytoid dendritic cell, human"	not applicable	steady-state	3	3	not available	not available	not available	not available	normal	no depletion	not applicable	pDC_03steady-state.raw	proteomic profiling by mass spectrometry	pDC_03steady-state.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/pDC_03steady-state.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"plasmacytoid dendritic cell, human"
PXD004352-Sample-314	Homo sapiens	blood	"dendritic cell, human"	"plasmacytoid dendritic cell, human"	not applicable	steady-state	4	4	not available	not available	not available	not available	normal	no depletion	not applicable	pDC_04steady-state.raw	proteomic profiling by mass spectrometry	pDC_04steady-state.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/pDC_04steady-state.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"plasmacytoid dendritic cell, human"
PXD004352-Sample-315	Homo sapiens	blood	"CD4-positive, alpha-beta T cell"	"entral memory CD4-positive, alpha-beta T cell"	not applicable	steady-state	1	1	not available	not available	not available	not available	normal	no depletion	not applicable	T4.CM_01steady-state.raw	proteomic profiling by mass spectrometry	T4.CM_01steady-state.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T4.CM_01steady-state.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"entral memory CD4-positive, alpha-beta T cell"
PXD004352-Sample-316	Homo sapiens	blood	"CD4-positive, alpha-beta T cell"	"entral memory CD4-positive, alpha-beta T cell"	not applicable	steady-state	2	2	not available	not available	not available	not available	normal	no depletion	not applicable	T4.CM_02steady-state.raw	proteomic profiling by mass spectrometry	T4.CM_02steady-state.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T4.CM_02steady-state.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"entral memory CD4-positive, alpha-beta T cell"
PXD004352-Sample-317	Homo sapiens	blood	"CD4-positive, alpha-beta T cell"	"entral memory CD4-positive, alpha-beta T cell"	not applicable	steady-state	3	3	not available	not available	not available	not available	normal	no depletion	not applicable	T4.CM_03steady-state.raw	proteomic profiling by mass spectrometry	T4.CM_03steady-state.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T4.CM_03steady-state.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"entral memory CD4-positive, alpha-beta T cell"
PXD004352-Sample-318	Homo sapiens	blood	"CD4-positive, alpha-beta T cell"	"entral memory CD4-positive, alpha-beta T cell"	not applicable	steady-state	4	4	not available	not available	not available	not available	normal	no depletion	not applicable	T4.CM_04steady-state.raw	proteomic profiling by mass spectrometry	T4.CM_04steady-state.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T4.CM_04steady-state.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"entral memory CD4-positive, alpha-beta T cell"
PXD004352-Sample-319	Homo sapiens	blood	"CD4-positive, alpha-beta T cell"	"effector memory CD45RA-positive, alpha-beta T cell, terminally differentiated"	not applicable	steady-state	1	1	not available	not available	not available	not available	normal	no depletion	not applicable	T4.EMRA_01steady-state.raw	proteomic profiling by mass spectrometry	T4.EMRA_01steady-state.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T4.EMRA_01steady-state.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"effector memory CD45RA-positive, alpha-beta T cell, terminally differentiated"
PXD004352-Sample-320	Homo sapiens	blood	"CD4-positive, alpha-beta T cell"	"effector memory CD45RA-positive, alpha-beta T cell, terminally differentiated"	not applicable	steady-state	2	2	not available	not available	not available	not available	normal	no depletion	not applicable	T4.EMRA_02steady-state.raw	proteomic profiling by mass spectrometry	T4.EMRA_02steady-state.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T4.EMRA_02steady-state.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"effector memory CD45RA-positive, alpha-beta T cell, terminally differentiated"
PXD004352-Sample-321	Homo sapiens	blood	"CD4-positive, alpha-beta T cell"	"effector memory CD45RA-positive, alpha-beta T cell, terminally differentiated"	not applicable	steady-state	3	3	not available	not available	not available	not available	normal	no depletion	not applicable	T4.EMRA_03steady-state.raw	proteomic profiling by mass spectrometry	T4.EMRA_03steady-state.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T4.EMRA_03steady-state.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"effector memory CD45RA-positive, alpha-beta T cell, terminally differentiated"
PXD004352-Sample-322	Homo sapiens	blood	"CD4-positive, alpha-beta T cell"	"effector memory CD45RA-positive, alpha-beta T cell, terminally differentiated"	not applicable	steady-state	4	4	not available	not available	not available	not available	normal	no depletion	not applicable	T4.EMRA_04steady-state.raw	proteomic profiling by mass spectrometry	T4.EMRA_04steady-state.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T4.EMRA_04steady-state.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"effector memory CD45RA-positive, alpha-beta T cell, terminally differentiated"
PXD004352-Sample-323	Homo sapiens	blood	"CD4-positive, alpha-beta T cell"	"effector memory CD4-positive, alpha-beta T cell"	not applicable	steady-state	1	1	not available	not available	not available	not available	normal	no depletion	not applicable	T4.EM_01steady-state.raw	proteomic profiling by mass spectrometry	T4.EM_01steady-state.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T4.EM_01steady-state.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"effector memory CD4-positive, alpha-beta T cell"
PXD004352-Sample-324	Homo sapiens	blood	"CD4-positive, alpha-beta T cell"	"effector memory CD4-positive, alpha-beta T cell"	not applicable	steady-state	2	2	not available	not available	not available	not available	normal	no depletion	not applicable	T4.EM_02steady-state.raw	proteomic profiling by mass spectrometry	T4.EM_02steady-state.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T4.EM_02steady-state.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"effector memory CD4-positive, alpha-beta T cell"
PXD004352-Sample-325	Homo sapiens	blood	"CD4-positive, alpha-beta T cell"	"effector memory CD4-positive, alpha-beta T cell"	not applicable	steady-state	3	3	not available	not available	not available	not available	normal	no depletion	not applicable	T4.EM_03steady-state.raw	proteomic profiling by mass spectrometry	T4.EM_03steady-state.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T4.EM_03steady-state.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"effector memory CD4-positive, alpha-beta T cell"
PXD004352-Sample-326	Homo sapiens	blood	"CD4-positive, alpha-beta T cell"	"effector memory CD4-positive, alpha-beta T cell"	not applicable	steady-state	4	4	not available	not available	not available	not available	normal	no depletion	not applicable	T4.EM_04steady-state.raw	proteomic profiling by mass spectrometry	T4.EM_04steady-state.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T4.EM_04steady-state.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"effector memory CD4-positive, alpha-beta T cell"
PXD004352-Sample-327	Homo sapiens	blood	"CD4-positive, alpha-beta T cell"	naive T cell	not applicable	steady-state	1	1	not available	not available	not available	not available	normal	no depletion	not applicable	T4.naive_01steady-state.raw	proteomic profiling by mass spectrometry	T4.naive_01steady-state.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T4.naive_01steady-state.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	naive T cell
PXD004352-Sample-328	Homo sapiens	blood	"CD4-positive, alpha-beta T cell"	naive T cell	not applicable	steady-state	2	2	not available	not available	not available	not available	normal	no depletion	not applicable	T4.naive_02steady-state.raw	proteomic profiling by mass spectrometry	T4.naive_02steady-state.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T4.naive_02steady-state.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	naive T cell
PXD004352-Sample-329	Homo sapiens	blood	"CD4-positive, alpha-beta T cell"	naive T cell	not applicable	steady-state	3	3	not available	not available	not available	not available	normal	no depletion	not applicable	T4.naive_03steady-state.raw	proteomic profiling by mass spectrometry	T4.naive_03steady-state.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T4.naive_03steady-state.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	naive T cell
PXD004352-Sample-330	Homo sapiens	blood	"CD4-positive, alpha-beta T cell"	naive T cell	not applicable	steady-state	4	4	not available	not available	not available	not available	normal	no depletion	not applicable	T4.naive_04steady-state.raw	proteomic profiling by mass spectrometry	T4.naive_04steady-state.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T4.naive_04steady-state.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	naive T cell
PXD004352-Sample-331	Homo sapiens	blood	"CD8-positive, alpha-beta T cell"	"central memory CD8-positive, alpha-beta T cell"	not applicable	steady-state	1	1	not available	not available	not available	not available	normal	no depletion	not applicable	T8.CM_01steady-state.raw	proteomic profiling by mass spectrometry	T8.CM_01steady-state.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T8.CM_01steady-state.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"central memory CD8-positive, alpha-beta T cell"
PXD004352-Sample-332	Homo sapiens	blood	"CD8-positive, alpha-beta T cell"	"central memory CD8-positive, alpha-beta T cell"	not applicable	steady-state	2	2	not available	not available	not available	not available	normal	no depletion	not applicable	T8.CM_02steady-state.raw	proteomic profiling by mass spectrometry	T8.CM_02steady-state.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T8.CM_02steady-state.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"central memory CD8-positive, alpha-beta T cell"
PXD004352-Sample-333	Homo sapiens	blood	"CD8-positive, alpha-beta T cell"	"central memory CD8-positive, alpha-beta T cell"	not applicable	steady-state	3	3	not available	not available	not available	not available	normal	no depletion	not applicable	T8.CM_03steady-state.raw	proteomic profiling by mass spectrometry	T8.CM_03steady-state.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T8.CM_03steady-state.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"central memory CD8-positive, alpha-beta T cell"
PXD004352-Sample-334	Homo sapiens	blood	"CD8-positive, alpha-beta T cell"	"central memory CD8-positive, alpha-beta T cell"	not applicable	steady-state	4	4	not available	not available	not available	not available	normal	no depletion	not applicable	T8.CM_04steady-state.raw	proteomic profiling by mass spectrometry	T8.CM_04steady-state.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T8.CM_04steady-state.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"central memory CD8-positive, alpha-beta T cell"
PXD004352-Sample-335	Homo sapiens	blood	"CD8-positive, alpha-beta T cell"	"effector memory CD45RA-positive, alpha-beta T cell, terminally differentiated"	not applicable	steady-state	1	1	not available	not available	not available	not available	normal	no depletion	not applicable	T8.EMRA_01steady-state.raw	proteomic profiling by mass spectrometry	T8.EMRA_01steady-state.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T8.EMRA_01steady-state.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"effector memory CD45RA-positive, alpha-beta T cell, terminally differentiated"
PXD004352-Sample-336	Homo sapiens	blood	"CD8-positive, alpha-beta T cell"	"effector memory CD45RA-positive, alpha-beta T cell, terminally differentiated"	not applicable	steady-state	2	2	not available	not available	not available	not available	normal	no depletion	not applicable	T8.EMRA_02steady-state.raw	proteomic profiling by mass spectrometry	T8.EMRA_02steady-state.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T8.EMRA_02steady-state.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"effector memory CD45RA-positive, alpha-beta T cell, terminally differentiated"
PXD004352-Sample-337	Homo sapiens	blood	"CD8-positive, alpha-beta T cell"	"effector memory CD45RA-positive, alpha-beta T cell, terminally differentiated"	not applicable	steady-state	3	3	not available	not available	not available	not available	normal	no depletion	not applicable	T8.EMRA_03steady-state.raw	proteomic profiling by mass spectrometry	T8.EMRA_03steady-state.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD004352/T8.EMRA_03steady-state.raw	1	1	not applicable	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	AC=MS:1002523;NT=Q Exactive HF	AC=PRIDE:0000563;NT=Reversed-phase chromatography	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	26 NCE	7 ppm	20 ppm	"effector memory CD45RA-positive, alpha-beta T cell, terminally differentiated"
