source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[sex]	characteristics[cell type]	"characteristics[cell line]	"	characteristics[disease]	characteristics[biological replicate]	Material Type	technology type	assay name	comment[technical replicate]	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism part]
PXD022469-sample-352	Homo sapiens	Blood plasma	not available	not available	not available	not available	not available	1	cell	proteomic profiling by mass spectrometry	run352	2	AP231118_Gurjeet_ProtMiner_BD_C18_Binos_16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP231118_Gurjeet_ProtMiner_BD_C18_Binos_16.raw	16	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28	not available	5 ppm	0.07 Da	Blood plasma
PXD022469-sample-353	Homo sapiens	Blood plasma	not available	not available	not available	not available	not available	1	cell	proteomic profiling by mass spectrometry	run353	2	AP231118_Gurjeet_ProtMiner_BD_C18_Binos_17.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP231118_Gurjeet_ProtMiner_BD_C18_Binos_17.raw	17	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28	not available	5 ppm	0.07 Da	Blood plasma
PXD022469-sample-354	Homo sapiens	Blood plasma	not available	not available	not available	not available	not available	1	cell	proteomic profiling by mass spectrometry	run354	2	AP231118_Gurjeet_ProtMiner_BD_C18_Binos_18.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP231118_Gurjeet_ProtMiner_BD_C18_Binos_18.raw	18	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28	not available	5 ppm	0.07 Da	Blood plasma
PXD022469-sample-355	Homo sapiens	Blood plasma	not available	not available	not available	not available	not available	1	cell	proteomic profiling by mass spectrometry	run355	2	AP231118_Gurjeet_ProtMiner_BD_C18_Binos_19.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP231118_Gurjeet_ProtMiner_BD_C18_Binos_19.raw	19	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28	not available	5 ppm	0.07 Da	Blood plasma
PXD022469-sample-356	Homo sapiens	Blood plasma	not available	not available	not available	not available	not available	1	cell	proteomic profiling by mass spectrometry	run356	2	AP231118_Gurjeet_ProtMiner_BD_C18_Binos_20.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP231118_Gurjeet_ProtMiner_BD_C18_Binos_20.raw	20	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28	not available	5 ppm	0.07 Da	Blood plasma
PXD022469-sample-357	Homo sapiens	Blood plasma	not available	not available	not available	not available	not available	1	cell	proteomic profiling by mass spectrometry	run357	2	AP231118_Gurjeet_ProtMiner_BD_C18_Binos_21.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP231118_Gurjeet_ProtMiner_BD_C18_Binos_21.raw	21	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28	not available	5 ppm	0.07 Da	Blood plasma
PXD022469-sample-358	Homo sapiens	Blood plasma	not available	not available	not available	not available	not available	1	cell	proteomic profiling by mass spectrometry	run358	2	AP231118_Gurjeet_ProtMiner_BD_C18_Binos_22.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP231118_Gurjeet_ProtMiner_BD_C18_Binos_22.raw	22	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28	not available	5 ppm	0.07 Da	Blood plasma
PXD022469-sample-359	Homo sapiens	Blood plasma	not available	not available	not available	not available	not available	1	cell	proteomic profiling by mass spectrometry	run359	2	AP231118_Gurjeet_ProtMiner_BD_C18_Binos_23.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP231118_Gurjeet_ProtMiner_BD_C18_Binos_23.raw	23	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28	not available	5 ppm	0.07 Da	Blood plasma
PXD022469-sample-360	Homo sapiens	Blood plasma	not available	not available	not available	not available	not available	1	cell	proteomic profiling by mass spectrometry	run360	2	AP231118_Gurjeet_ProtMiner_BD_C18_Binos_24.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP231118_Gurjeet_ProtMiner_BD_C18_Binos_24.raw	24	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28	not available	5 ppm	0.07 Da	Blood plasma
PXD022469-sample-361	Homo sapiens	Blood plasma	not available	not available	not available	not available	not available	1	cell	proteomic profiling by mass spectrometry	run361	2	AP301219_Gurjeet_ProtMiner_BD_PAGE_BinosTrial_1rpt1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP301219_Gurjeet_ProtMiner_BD_PAGE_BinosTrial_1rpt1.raw	1	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28	not available	5 ppm	0.07 Da	Blood plasma
PXD022469-sample-362	Homo sapiens	Blood plasma	not available	not available	not available	not available	not available	1	cell	proteomic profiling by mass spectrometry	run362	2	AP301219_Gurjeet_ProtMiner_BD_PAGE_BinosTrial_2rpt.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP301219_Gurjeet_ProtMiner_BD_PAGE_BinosTrial_2rpt.raw	2	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28	not available	5 ppm	0.07 Da	Blood plasma
PXD022469-sample-363	Homo sapiens	Blood plasma	not available	not available	not available	not available	not available	1	cell	proteomic profiling by mass spectrometry	run363	2	AP301219_Gurjeet_ProtMiner_BD_PAGE_BinosTrial_3rpt.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP301219_Gurjeet_ProtMiner_BD_PAGE_BinosTrial_3rpt.raw	3	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28	not available	5 ppm	0.07 Da	Blood plasma
PXD022469-sample-364	Homo sapiens	Blood plasma	not available	not available	not available	not available	not available	1	cell	proteomic profiling by mass spectrometry	run364	2	AP301219_Gurjeet_ProtMiner_BD_PAGE_BinosTrial_4rpt.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP301219_Gurjeet_ProtMiner_BD_PAGE_BinosTrial_4rpt.raw	4	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28	not available	5 ppm	0.07 Da	Blood plasma
PXD022469-sample-365	Homo sapiens	Blood plasma	not available	not available	not available	not available	not available	1	cell	proteomic profiling by mass spectrometry	run365	2	AP301219_Gurjeet_ProtMiner_BD_PAGE_BinosTrial_5rpt.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP301219_Gurjeet_ProtMiner_BD_PAGE_BinosTrial_5rpt.raw	5	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28	not available	5 ppm	0.07 Da	Blood plasma
PXD022469-sample-366	Homo sapiens	Blood plasma	not available	not available	not available	not available	not available	1	cell	proteomic profiling by mass spectrometry	run366	2	AP301219_Gurjeet_ProtMiner_BD_PAGE_BinosTrial_6rpt.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP301219_Gurjeet_ProtMiner_BD_PAGE_BinosTrial_6rpt.raw	6	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28	not available	5 ppm	0.07 Da	Blood plasma
PXD022469-sample-367	Homo sapiens	Blood plasma	not available	not available	not available	not available	not available	1	cell	proteomic profiling by mass spectrometry	run367	2	AP301219_Gurjeet_ProtMiner_BD_PAGE_BinosTrial_7rpt.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP301219_Gurjeet_ProtMiner_BD_PAGE_BinosTrial_7rpt.raw	7	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28	not available	5 ppm	0.07 Da	Blood plasma
PXD022469-sample-368	Homo sapiens	Blood plasma	not available	not available	not available	not available	not available	1	cell	proteomic profiling by mass spectrometry	run368	2	AP301219_Gurjeet_ProtMiner_BD_PAGE_BinosTrial_8rpt.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP301219_Gurjeet_ProtMiner_BD_PAGE_BinosTrial_8rpt.raw	8	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28	not available	5 ppm	0.07 Da	Blood plasma
PXD022469-sample-369	Homo sapiens	Blood plasma	not available	not available	not available	not available	not available	1	cell	proteomic profiling by mass spectrometry	run369	2	AP301219_Gurjeet_ProtMiner_BD_PAGE_BinosTrial_9rpt.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP301219_Gurjeet_ProtMiner_BD_PAGE_BinosTrial_9rpt.raw	9	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28	not available	5 ppm	0.07 Da	Blood plasma
PXD022469-sample-370	Homo sapiens	Blood plasma	not available	not available	not available	not available	not available	1	cell	proteomic profiling by mass spectrometry	run370	2	AP301219_Gurjeet_ProtMiner_BD_PAGE_BinosTrial_10rpt.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP301219_Gurjeet_ProtMiner_BD_PAGE_BinosTrial_10rpt.raw	10	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28	not available	5 ppm	0.07 Da	Blood plasma
PXD022469-sample-371	Homo sapiens	Blood plasma	not available	not available	not available	not available	not available	1	cell	proteomic profiling by mass spectrometry	run371	2	AP301219_Gurjeet_ProtMiner_BD_PAGE_BinosTrial_11rpt.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP301219_Gurjeet_ProtMiner_BD_PAGE_BinosTrial_11rpt.raw	11	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28	not available	5 ppm	0.07 Da	Blood plasma
PXD022469-sample-372	Homo sapiens	Blood plasma	not available	not available	not available	not available	not available	1	cell	proteomic profiling by mass spectrometry	run372	2	AP301219_Gurjeet_ProtMiner_BD_PAGE_BinosTrial_12rpt.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP301219_Gurjeet_ProtMiner_BD_PAGE_BinosTrial_12rpt.raw	12	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28	not available	5 ppm	0.07 Da	Blood plasma
PXD022469-sample-373	Homo sapiens	Blood plasma	not available	not available	not available	not available	not available	1	cell	proteomic profiling by mass spectrometry	run373	2	AP301219_Gurjeet_ProtMiner_BD_PAGE_BinosTrial_13rpt.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP301219_Gurjeet_ProtMiner_BD_PAGE_BinosTrial_13rpt.raw	13	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28	not available	5 ppm	0.07 Da	Blood plasma
PXD022469-sample-374	Homo sapiens	Blood plasma	not available	not available	not available	not available	not available	1	cell	proteomic profiling by mass spectrometry	run374	2	AP301219_Gurjeet_ProtMiner_BD_PAGE_BinosTrial_14rpt.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP301219_Gurjeet_ProtMiner_BD_PAGE_BinosTrial_14rpt.raw	14	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28	not available	5 ppm	0.07 Da	Blood plasma
PXD022469-sample-375	Homo sapiens	Blood plasma	not available	not available	not available	not available	not available	1	cell	proteomic profiling by mass spectrometry	run375	2	AP301219_Gurjeet_ProtMiner_BD_PAGE_BinosTrial_15rpt.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP301219_Gurjeet_ProtMiner_BD_PAGE_BinosTrial_15rpt.raw	15	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28	not available	5 ppm	0.07 Da	Blood plasma
PXD022469-sample-376	Homo sapiens	Blood plasma	not available	not available	not available	not available	not available	1	cell	proteomic profiling by mass spectrometry	run376	2	AP301219_Gurjeet_ProtMiner_BD_PAGE_BinosTrial_16rpt.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP301219_Gurjeet_ProtMiner_BD_PAGE_BinosTrial_16rpt.raw	16	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28	not available	5 ppm	0.07 Da	Blood plasma
PXD022469-sample-377	Homo sapiens	Blood plasma	not available	not available	not available	not available	not available	1	cell	proteomic profiling by mass spectrometry	run377	2	AP301219_Gurjeet_ProtMiner_BD_PAGE_BinosTrial_17rpt.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP301219_Gurjeet_ProtMiner_BD_PAGE_BinosTrial_17rpt.raw	17	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28	not available	5 ppm	0.07 Da	Blood plasma
PXD022469-sample-378	Homo sapiens	Blood plasma	not available	not available	not available	not available	not available	1	cell	proteomic profiling by mass spectrometry	run378	2	AP301219_Gurjeet_ProtMiner_BD_PAGE_BinosTrial_18rpt.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP301219_Gurjeet_ProtMiner_BD_PAGE_BinosTrial_18rpt.raw	18	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28	not available	5 ppm	0.07 Da	Blood plasma
PXD022469-sample-379	Homo sapiens	Blood plasma	not available	not available	not available	not available	not available	1	cell	proteomic profiling by mass spectrometry	run379	2	AP301219_Gurjeet_ProtMiner_BD_PAGE_BinosTrial_19rpt.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP301219_Gurjeet_ProtMiner_BD_PAGE_BinosTrial_19rpt.raw	19	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28	not available	5 ppm	0.07 Da	Blood plasma
PXD022469-sample-380	Homo sapiens	Blood plasma	not available	not available	not available	not available	not available	1	cell	proteomic profiling by mass spectrometry	run380	2	AP301219_Gurjeet_ProtMiner_BD_PAGE_BinosTrial_20rpt.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP301219_Gurjeet_ProtMiner_BD_PAGE_BinosTrial_20rpt.raw	20	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28	not available	5 ppm	0.07 Da	Blood plasma
PXD022469-sample-381	Homo sapiens	Blood plasma	not available	not available	not available	not available	not available	1	cell	proteomic profiling by mass spectrometry	run381	2	AP301219_Gurjeet_ProtMiner_BD_PAGE_BinosTrial_21.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP301219_Gurjeet_ProtMiner_BD_PAGE_BinosTrial_21.raw	21	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Glu->pyro-Glu;MT=Variable;TA=E;AC=UNIMOD:27	NT=Gln->pyro-Glu;MT=Variable;TA=Q;AC=UNIMOD:28	not available	5 ppm	0.07 Da	Blood plasma
